股票代號,股票名稱
072693,台積電國票63購01
07269U,台灣50凱基5B售02
07270U,T50正2凱基55售07
07271U,FBNQ2X凱基55售03
07272U,美費半凱基55售03
07273U,光寶科凱基55售09
07274U,台積電凱基55售31
07275U,智邦凱基55售13
07276U,致茂凱基56售03
07277U,南電凱基55售07
07278U,南亞群益55售08
07279U,台積電群益55售19
072805,元日2X國票54購01
07280U,智邦群益55售19
07281U,致茂群益55售02
07282U,兆聯群益55售01
07283U,兆聯群益57售02
072842,台積電凱基59購01
072843,台積電凱基5C購03
072844,台積電凱基5C購04
07284U,臺股指中信59售15
07285U,旺宏凱基55售10
072861,大成鋼統一54購02
072866,華晶科統一57購01
07286U,景碩凱基5A售02
07287U,世芯凱基55售17
07288U,富世達凱基57售07
07289U,富世達凱基57售08
07290U,台積電元富55售20
07291P,鴻海凱基55售02
07291U,台積電元富5B售04
07292U,旺宏元富55售10
07293U,南亞國票56售05
07294U,帆宣國票56售02
07295U,鴻海富邦55售08
072965,台積電元大56購01
072966,台積電元大59購01
07296U,台積電富邦55售15
072971,聯發科元大59購01
07297U,台積電富邦55售16
07298U,智邦群益55售20
07299U,台光電群益58售04
07300U,奇鋐群益55售06
07301U,南電群益55售13
07302U,台灣50元大55售12
07303U,旺宏元大55售12
073042,元債2X凱基56購02
07304U,旺宏元大55售13
073055,台積電凱基56購09
07306U,聯發科元大55售26
07307U,世芯元大55售22
07308U,世芯元大55售23
07309U,台灣50中信5B售06
07310U,T50正2中信5B售06
07311U,臺指2X中信5B售03
07312U,世芯中信59售01
07313U,精成科中信58售01
073147,台積電元大56購02
073148,台積電元大59購02
07314U,臺股指中信59售16
07315U,A50正2永豐58售02
07316U,美費半國票56售01
073178,上銀統一54購03
073179,川湖統一54購03
07317U,jpp國票56售02
073180,川湖統一55購01
073181,旺宏統一55購01
073186,裕民統一59購01
073188,慧洋統一59購01
07318U,緯穎國票56售05
073193,華晶科統一59購01
07319U,南亞凱基55售09
07320U,台光電凱基56售04
07321U,聯發科凱基55售13
07322U,帆宣凱基56售02
07323U,兆聯凱基55售04
07324U,台積電群益59售03
073252,香港反元富56購01
07325U,旺宏群益55售10
07326U,世芯群益55售12
073279,臺股指元富5C購01
07327U,富世達群益55售05
07328U,FBNQ2X元大55售04
07329U,美費半元大57售01
073300,台積電凱基54購06
073301,台積電凱基54購07
07330U,台灣50中信5B售07
07331U,T50正2中信5B售07
073321,亞泥統一55購01
073324,台積電統一63購01
073328,敬鵬統一55購01
073329,昆盈統一5B購01
07332U,力積電中信55售04
073331,矽格統一55購01
07333U,臺股指中信59售17
07334U,台積電永豐55售14
07335U,緯穎永豐55售07
07336U,力積電永豐56售04
07337U,T50正2富邦57售02
07338U,T50正2富邦57售03
07339U,臺股指富邦56售11
07340U,致茂國票56售04
07341U,金像電國票56售05
07342U,上緯控國票55售04
07343U,上緯控國票56售02
073441,聯發科永豐57購01
07344U,力積電國票55售06
073450,鴻海統一63購01
073455,昆盈統一5C購01
073456,漢唐統一55購01
07345U,南電國票56售03
073460,富世達統一5B購01
07346U,T50正2國泰56售05
07347U,台灣50群益55售06
07348U,台灣50群益55售07
07349U,T50正2群益55售06
073500,臺股指富邦56購01
073502,元債2X凱基55購01
07350U,金像電群益56售03
073512,台積電凱基54購08
07351U,台光電群益57售04
07352U,緯穎群益55售11
07353U,力積電群益56售06
07354U,台灣50元大57售03
07355U,臺指2X元大55售02
07356U,台積電元大55售48
07359U,力積電元大55售09
07360U,臺股指元大5B售05
07361U,道瓊銀凱基56售01
07362U,台積電凱基55售35
07363U,金像電凱基55售10
07364U,亞翔凱基55售08
07365U,緯穎凱基55售14
07366U,力積電凱基55售08
07367U,力積電凱基56售09
07368U,聯發科永豐56售05
07369U,奇鋐永豐56售14
073706,台積電國票57購01
073707,台積電國票59購02
073708,台積電國票5A購01
073709,台積電國票5B購01
07370U,臺股指富邦56售12
07371U,臺股指富邦56售13
07372U,T50正2凱基57售02
073731,台積電永豐63購01
073738,和大統一5B購01
073739,華邦電統一59購01
07373U,T50正2凱基57售03
073743,美律統一55購01
07374U,台積電凱基56售28
073750,達興統一56購01
073756,愛普統一59購01
07375U,緯穎凱基56售05
07376U,南電凱基56售09
073770,鴻海凱基61購01
07377U,南茂凱基56售03
07378U,臺股指凱基5B售04
073796,緯穎凱基54購01
073798,臺股指凱基55購01
07379U,世芯元富56售08
07380U,精成科元富56售03
07381U,富世達元富56售03
073825,材料元富59購01
07382U,臺股指元富56售17
07383U,臺股指元富56售18
07384U,臺股指元富56售19
07385U,智邦國票56售06
07386U,日月光國票56售06
07387U,台虹國票56售01
07388U,南茂國票56售07
07389U,楠梓電群益56售02
07390U,聯發科群益56售03
07391U,聯發科群益56售04
07392U,力積電群益56售09
07393U,台積電元大56售05
073942,臺股指富邦56購02
07394U,精成科元大56售04
07395U,緯穎元大56售02
073964,元金反國票59購01
07396U,臺股指元大56售27
07397U,臺股指元大56售28
07398U,臺股指元大59售16
073995,中鴻統一55購01
073996,台積電統一56購05
073999,群光統一55購01
07399U,台灣50永豐59售01
074002,美律統一56購01
074004,材料統一57購01
074007,緯穎統一59購01
074009,美利達統一55購01
07400U,南亞中信56售03
07401U,旺宏中信5A售02
07402U,聯發科中信5C售02
074039,台灣50凱基55購01
07403U,台積電凱基56售30
07404U,金像電凱基56售06
074056,聯發科凱基61購01
07405U,世芯凱基56售04
074067,世芯凱基61購01
07406U,精成科凱基56售03
074076,臺股指凱基55購02
074077,臺股指凱基56購01
07407U,臺股指凱基56售23
07408U,智邦群益59售03
07409U,強茂群益57售01
07410U,一詮群益57售02
07411U,世芯群益56售08
07412U,日月光群益58售01
07413P,台積電凱基55售01
07413U,緯穎群益56售07
07414U,富世達群益56售06
07415U,南亞元大56售01
07416U,金像電元大56售05
074171,臺股指元大54購01
07417U,力積電元大56售05
07418U,富世達元大56售07
07419U,T50正2國票56售02
074208,T50正2凱基55購01
07420U,T50正2國票56售03
07421U,群臺2X國票56售02
074222,台積電凱基56購10
07422U,台灣50元富56售02
07423U,台灣50元富56售03
074247,臺股指凱基54購01
07424U,金像電元富56售04
07425U,聯鈞中信57售02
07426U,台達電永豐58售02
07427U,台積電永豐57售08
07428U,台灣50凱基56售06
07429U,台灣50凱基57售03
074302,台積電元富63購01
07430U,元黃金凱基58售02
074313,材料元富57購01
07431U,群臺2X凱基56售01
07432U,台達電凱基56售06
07433U,台積電凱基56售32
07434U,聯發科凱基56售11
07435U,強茂凱基56售02
07436U,一詮凱基59售01
07437U,日月光凱基57售03
07438U,緯穎凱基56售07
07439U,南亞元富56售01
07440U,台達電元富56售02
07441U,台達電元富56售03
07442U,楠梓電元富56售03
074431,東陽統一59購01
074435,永崴控統一56購01
074436,龍德船統一55購02
07443U,漢唐元富56售02
07444U,宏達電元富56售03
074456,臺指反國票59購01
07445U,緯創元富56售06
07446U,神達元富56售04
07447U,AES元富56售04
074488,緯穎元富59購01
07448U,富世達元富56售04
07449U,台達電國泰57售03
07450U,台達電國泰57售04
07451U,台積電群益56售07
07452U,精成科群益58售03
074539,鴻海群益63購01
07453U,國企2X元大56售03
07454U,台達電元大56售06
07455U,台達電元大56售07
07456U,楠梓電元大56售03
07457U,京元電元大56售05
07458U,力積電元大56售06
07459U,南亞中信56售05
07460U,川湖中信5B售02
07461U,國企2X凱基58售01
074623,滬深2X凱基57購01
07462U,川湖凱基56售06
07463U,台光電凱基56售05
07464U,力積電凱基59售02
07465U,富世達凱基56售05
07466U,台虹凱基56售03
07467U,聯發科元富56售04
07468U,聯發科元富56售05
07469U,陽明元富56售01
074706,台積電元富63購02
07470U,台虹元富56售02
07471U,川湖元大56售01
07472U,台達電元大56售10
07473U,金像電元大56售11
074747,旺宏統一55購02
07474U,南電元大56售08
074752,威強電統一55購02
074753,台郡統一55購01
074754,台表科統一59購01
07475U,元日2X群益58售01
07476U,川湖群益58售03
07477U,台達電群益56售07
07478U,聯發科群益56售07
07479U,AES群益56售04
07480U,AES群益56售05
07481U,臺股指群益56售05
07482U,臺股指群益56售06
07483U,台達電永豐56售04
07484U,奇鋐永豐56售15
07485U,新興元富56售03
074860,台積電統一63購02
074861,碩天統一55購01
074862,材料統一63購01
07486U,一詮國票56售02
07487U,富世達國票57售02
07488U,台塑中信56售01
07489U,南亞中信56售07
07490U,台達電中信5C售03
07491U,金像電中信5C售03
07492U,台達電凱基56售09
07493U,金像電凱基56售07
07494U,台灣50元大56售06
07495U,T50正2元大57售02
07496U,南亞元大56售02
07498U,旺宏元大56售04
07499U,京元電元大56售06
07500U,貿聯元大56售03
07501U,力積電元大56售08
07503U,南亞群益56售02
07504U,力積電群益56售10
07505U,富世達群益56售09
07506U,智邦中信5C售03
07507U,東元元富56售02
075086,台積電國票55購01
07508U,T50正2國票57售01
07509U,欣興國票57售04
075108,華邦電統一59購02
07510U,健鼎國票57售01
075111,南亞科統一59購01
07511U,建準國泰57售01
075123,元債2X永豐56購01
07512U,台灣50富邦56售09
07513P,元黃金國票59售01
07513U,T50正2富邦63售01
07514U,南亞群益56售03
07515U,世芯群益56售11
07517U,南亞元大56售04
07519U,欣興元大56售15
07520U,富世達元大56售10
07521U,臺股指元大56售31
07522U,臺股指元大56售32
07523U,臺股指元大59售17
07524U,台灣50凱基59售02
07525U,T50正2凱基59售02
075264,臺股指元大56購01
075268,滬深2X國票55購01
07526U,南亞凱基56售03
07527U,聯詠凱基56售01
07528U,貿聯凱基57售01
07529U,力積電凱基56售10
075300,富華新統一55購01
07531U,臺股指中信56售11
07532U,臺股指中信56售12
07533U,聯茂永豐56售01
075342,台積電凱基56購11
07534U,臺股指富邦56售14
07535U,臺股指富邦5C售03
07536U,臺股指富邦5C售04
075373,鴻海群益56購01
075376,華邦電群益55購01
07537U,眾達元富56售01
07538U,台達電國票57售05
07539U,台達電國票58售03
07540U,可成國票56售02
075417,元日2X元大54購01
075418,元日2X元大55購01
07541U,新興國票59售01
075420,元日2X元大57購01
07542U,惠特國票57售02
07543U,T50正2凱基63售01
07544U,台達電凱基56售11
07545U,欣興凱基56售09
07546U,健鼎凱基56售01
07547U,嘉澤凱基58售01
07548U,聯茂凱基56售02
07549U,臺股指凱基57售07
075505,材料永豐59購01
075507,台塑統一5B購01
075508,喬山統一55購01
07550U,臺股指凱基59售13
07551U,東元群益57售01
07552U,智邦群益56售05
075532,元日2X凱基55購01
07553U,欣興群益58售02
07554U,力積電群益56售12
07555U,南亞元大56售05
07556U,台達電元大56售21
07557U,陽明元大56售01
07558U,惠特元大56售04
07560U,台積電永豐59售05
075618,鴻海群益54購01
075619,鴻海群益55購02
07561U,欣興永豐56售05
075625,聯發科群益59購01
07562U,台達電元富5C售02
07563U,南亞凱基56售04
07564U,可成凱基56售01
07565U,新興凱基56售03
07566U,力積電凱基56售11
075671,台積電永豐63購02
07567U,臺股指凱基5B售05
075684,台積電統一63購03
07568U,緯穎國票57售02
07569U,富世達國票57售03
075708,鴻海凱基56購01
07570U,台灣50元大56售07
07571U,台灣50元大57售04
07572U,南亞元大56售08
075733,元日2X群益59購01
07573U,川湖元大56售02
07574U,台達電元大56售23
07575U,華通元大56售01
07576U,南電元大56售10
075773,臺股指群益55購01
07577U,台達電群益56售09
07578U,智邦群益59售04
07579U,中航群益56售05
07580U,欣興群益57售06
07581U,台灣50中信57售03
07582U,臺股指國票56售05
07583U,臺股指國票56售06
07584U,欣興國泰57售02
07585U,緯穎國泰58售01
075865,台積電永豐63購03
07586U,川湖凱基56售08
07587U,台達電凱基56售12
07588U,華通凱基56售02
07589U,中航凱基56售02
075900,台積電統一57購11
075901,長榮統一55購03
075907,漢翔統一55購01
07590U,南電凱基56售10
07591U,中砂元大56售06
07592U,智邦元大56售11
07593U,力積電元大56售15
07594U,台達電群益56售10
07595U,聯茂群益56售05
07596U,臺股指群益56售09
07597U,臺股指群益56售10
07598U,電子類群益56售02
07599U,緯創中信56售04
07600U,台達電永豐57售03
07601U,台灣50元富56售05
07602U,台灣50元富56售06
07603U,力積電元富56售02
07604U,定穎控國票57售02
07605U,臺指2X富邦5C售02
076069,立積統一56購03
07606U,欣興凱基57售03
076072,AES統一55購01
076073,AES統一59購01
076074,AES統一59購02
076075,AES統一63購01
07607U,新日興凱基5A售01
07608U,臺股指凱基56售26
07609U,電子類凱基56售01
07610U,川湖群益56售11
07611U,台達電群益56售11
07612U,訊芯群益58售01
076131,台積電國票63購02
07613U,南電群益56售02
07614U,T50正2元大57售03
07615U,元石油元大56售02
07616U,南亞元大56售13
07617U,川湖元大56售03
07618U,台達電元大56售24
07619U,奇鋐元大56售13
07620U,定穎控元大56售02
07621U,臺指2X凱基5B售01
07622U,中砂凱基56售08
076233,臺股指元大55購01
07623U,楠梓電凱基56售04
07624U,鴻海凱基57售07
07625U,鴻海凱基5A售01
07626U,聯發科凱基57售06
07627U,聯發科凱基58售03
07628U,愛普元大56售08
07629U,台灣50富邦5C售03
07630U,台灣50富邦63售01
076314,AES統一56購01
076315,AES統一56購02
076316,AES統一63購02
07631U,中航國票57售03
07632U,毅嘉群益58售01
07633U,聯發科群益56售12
07634U,定穎控群益56售06
07635U,力積電群益56售14
07636U,台積電中信5C售02
07637U,智邦中信5C售08
07638U,欣興永豐56售06
076392,中502X永豐53購02
07639P,臺股指凱基54售02
07639U,台積電富邦57售03
07640U,台灣50凱基5C售03
076410,國企2X凱基53購01
07641U,台灣50凱基61售01
07642U,元石油凱基56售02
076437,漢翔統一53購03
076438,全訊統一53購03
076439,迅得統一53購04
07643U,台玻凱基56售06
076440,富鼎統一53購01
076441,南亞科兆豐53購01
07644U,鴻海凱基57售08
076450,一詮元富53購01
07645U,鴻海凱基59售02
07646U,奇鋐凱基56售15
07647U,訊芯凱基58售01
07648U,智邦元大56售14
07649U,台灣50群益56售02
076503,臺股指富邦56購03
076504,滬深2X元大54購01
07650U,中砂群益58售01
07651U,台玻群益58售01
07652U,華擎群益5C售01
07653U,台虹群益58售01
07654U,臺股指群益57售12
07655U,臺股指群益57售13
076563,台驊控國票53購01
076568,達麗國票53購01
07656U,臺股指群益57售14
076572,達發國票53購01
07657U,臺股指群益57售15
07658U,台灣50元富56售08
076597,滬深2X元富53購02
07659U,台玻元富56售05
076600,鴻海元富53購03
076609,凱基金元富53購01
07660U,台玻元富56售06
076610,中信金元富53購01
07661U,台玻元富59售02
076627,順德統一53購01
076628,京城統一53購01
076629,華固統一53購01
07662U,香港2X國票57售02
076630,漢翔統一59購01
076631,全訊統一53購04
076632,長虹統一53購01
076633,長虹統一53購02
076634,達麗統一53購03
076635,龍德船統一53購01
076636,來億統一53購02
076639,鴻海凱基53購03
07663U,台玻國票57售02
07664U,威盛國票57售02
07665U,威盛國票57售03
07666U,毅嘉國票56售02
076670,鴻海群益53購06
07667U,欣興國票57售06
07668U,台虹國票57售05
07669U,鼎炫國票57售04
